"","Data","Trait","Top_percentage_to_select","K_Value","Line","Observed","Predicted"
"17047","Groundnut","T7",0.2,1,"ICGV05176",0.542153816973523,0.542153816973523
"17048","Groundnut","T7",0.2,1,"ICGV05198",0.553245416316559,0
"17049","Groundnut","T7",0.2,1,"ICGV06040",0.557212552992132,0
"17050","Groundnut","T7",0.2,1,"ICGV06042",0.557612361029017,0.557612361029017
"17051","Groundnut","T7",0.2,1,"ICGV06049",0.55751232446725,0.55751232446725
"17052","Groundnut","T7",0.2,1,"ICGV06099",0.552038430874557,0.552038430874557
"17053","Groundnut","T7",0.2,1,"ICGV06110",0.560964330793699,0.560964330793699
"17054","Groundnut","T7",0.2,1,"ICGV06142",0.557073481607819,0
"17055","Groundnut","T7",0.2,1,"ICGV06175",0.539472367585054,0.539472367585054
"17056","Groundnut","T7",0.2,1,"ICGV06188",0.533394249995716,0
"17057","Groundnut","T7",0.2,1,"ICGV06234",0.554822022976184,0.554822022976184
"17058","Groundnut","T7",0.2,1,"ICGV06347",0.546901891939647,0.546901891939647
"17059","Groundnut","T7",0.2,1,"ICGV06420",0.548989495966694,0.548989495966694
"17060","Groundnut","T7",0.2,1,"ICGV06422",0.5507345331128,0.5507345331128
"17061","Groundnut","T7",0.2,1,"ICGV06423",0.549340432590577,0.549340432590577
"17062","Groundnut","T7",0.2,1,"ICGV06424",0.550101217685609,0
"17063","Groundnut","T7",0.2,1,"ICGV06431",0.546941306072331,0.546941306072331
"17064","Groundnut","T7",0.2,1,"ICGV07023",0.548598676602212,0
"17065","Groundnut","T7",0.2,1,"ICGV07120",0.554634887593626,0.554634887593626
"17066","Groundnut","T7",0.2,1,"ICGV07145",0.552569865300061,0
"17067","Groundnut","T7",0.2,1,"ICGV07148",0.546968444963914,0
"17068","Groundnut","T7",0.2,1,"ICGV07166",0.555670635352591,0
"17069","Groundnut","T7",0.2,1,"ICGV07168",0.547686148917571,0.547686148917571
"17070","Groundnut","T7",0.2,1,"ICGV07210",0.548243702051937,0
"17071","Groundnut","T7",0.2,1,"ICGV07217",0.547699583786637,0
"17072","Groundnut","T7",0.2,1,"ICGV07220",0.554375204254257,0
"17073","Groundnut","T7",0.2,1,"ICGV07223",0.533098912191288,0.533098912191288
"17074","Groundnut","T7",0.2,1,"ICGV07227",0.547692179182265,0
"17075","Groundnut","T7",0.2,1,"ICGV07235",0.553343492660155,0.553343492660155
"17076","Groundnut","T7",0.2,1,"ICGV07246",0.545414460265732,0
"17077","Groundnut","T7",0.2,1,"ICGV07247",0.552649682722089,0.552649682722089
"17078","Groundnut","T7",0.2,1,"ICGV07268",0.540125650251762,0
"17079","Groundnut","T7",0.2,1,"ICGV07273",0.559286699808085,0
"17080","Groundnut","T7",0.2,1,"ICGV07359",0.543224596685593,0
"17081","Groundnut","T7",0.2,1,"ICGV07368",0.542130486958287,0
"17082","Groundnut","T7",0.2,1,"ICGV09112",0.547595590480494,0.547595590480494
"17083","Groundnut","T7",0.2,1,"ICGV86011",0.544009041480499,0.544009041480499
"17084","Groundnut","T7",0.2,1,"ICGV86015",0.546020994888254,0
"17085","Groundnut","T7",0.2,1,"ICGV86072",0.545896781592635,0
"17086","Groundnut","T7",0.2,1,"ICGV86143",0.557540216343766,0
"17087","Groundnut","T7",0.2,1,"ICGV86325",0.547346326910673,0
"17088","Groundnut","T7",0.2,1,"ICGV86352",0.551548932243146,0
"17089","Groundnut","T7",0.2,1,"ICGV86564",0.535257336270804,0
"17090","Groundnut","T7",0.2,1,"ICGV86590",0.547035480530496,0
"17091","Groundnut","T7",0.2,1,"ICGV86699",0.551322476857742,0.551322476857742
"17092","Groundnut","T7",0.2,1,"ICGV87160",0.549511616644813,0
"17093","Groundnut","T7",0.2,1,"ICGV87187",0.543392156386042,0
"17094","Groundnut","T7",0.2,1,"ICGV87354",0.549775262696561,0.549775262696561
"17095","Groundnut","T7",0.2,1,"ICGV87378",0.540801009472698,0
"17096","Groundnut","T7",0.2,1,"ICGV87846",0.555578716001523,0.555578716001523
"17097","Groundnut","T7",0.2,1,"ICGV87921",0.547914693817085,0
"17098","Groundnut","T7",0.2,1,"ICGV88145",0.558401821022564,0
"17099","Groundnut","T7",0.2,1,"ICGV88438",0.540969397147651,0
"17100","Groundnut","T7",0.2,1,"ICGV89104",0.539842463581221,0
"17101","Groundnut","T7",0.2,1,"ICGV90320",0.549088744440464,0
"17102","Groundnut","T7",0.2,1,"ICGV91114",0.547635468973939,0.547635468973939
"17103","Groundnut","T7",0.2,1,"ICGV91116",0.5451301274174,0
"17104","Groundnut","T7",0.2,1,"ICGV92195",0.559340378880521,0.559340378880521
"17105","Groundnut","T7",0.2,1,"ICGV92267",0.550439692183571,0
"17106","Groundnut","T7",0.2,1,"ICGV93216",0.548585087422323,0.548585087422323
"17107","Groundnut","T7",0.2,1,"ICGV93280",0.548968997729182,0
"17108","Groundnut","T7",0.2,1,"ICGV93437",0.55983726521588,0
"17109","Groundnut","T7",0.2,1,"ICGV93470",0.537478984136822,0
"17110","Groundnut","T7",0.2,1,"ICGV93920",0.557337541328028,0
"17111","Groundnut","T7",0.2,1,"ICGV94118",0.542312099444111,0.542312099444111
"17112","Groundnut","T7",0.2,1,"ICGV94169",0.566066400094663,0
"17113","Groundnut","T7",0.2,1,"ICGV94361",0.544367879494795,0
"17114","Groundnut","T7",0.2,1,"ICGV95058",0.555596764600403,0
"17115","Groundnut","T7",0.2,1,"ICGV95070",0.550196445193105,0
"17116","Groundnut","T7",0.2,1,"ICGV95290",0.544315057526092,0
"17117","Groundnut","T7",0.2,1,"ICGV95377",0.54476194062045,0
"17118","Groundnut","T7",0.2,1,"ICGV95469",0.549712640230659,0
"17119","Groundnut","T7",0.2,1,"ICGV96466",0.546476198757735,0
"17120","Groundnut","T7",0.2,1,"ICGV96468",0.552714630386717,0
"17121","Groundnut","T7",0.2,1,"ICGV97045",0.531451535646986,0
"17122","Groundnut","T7",0.2,1,"ICGV97058",0.554350402118921,0
"17123","Groundnut","T7",0.2,1,"ICGV97092",0.548230556031165,0
"17124","Groundnut","T7",0.2,1,"ICGV97115",0.556601386907412,0.556601386907412
"17125","Groundnut","T7",0.2,1,"ICGV97116",0.538067473315503,0.538067473315503
"17126","Groundnut","T7",0.2,1,"ICGV97120",0.541476651647052,0.541476651647052
"17127","Groundnut","T7",0.2,1,"ICGV97128",0.557268762953687,0
"17128","Groundnut","T7",0.2,1,"ICGV97165",0.545249484957885,0
"17129","Groundnut","T7",0.2,1,"ICGV97182",0.558907355890753,0
"17130","Groundnut","T7",0.2,1,"ICGV97183",0.546439466385523,0
"17131","Groundnut","T7",0.2,1,"ICGV97232",0.558726851506576,0.558726851506576
"17132","Groundnut","T7",0.2,1,"ICGV97261",0.547878926831136,0
"17133","Groundnut","T7",0.2,1,"ICGV97262",0.552881974652329,0
"17134","Groundnut","T7",0.2,1,"ICGV98105",0.544096406665196,0
"17135","Groundnut","T7",0.2,1,"ICGV98163",0.547904841534325,0
"17136","Groundnut","T7",0.2,1,"ICGV98184",0.548263931605092,0
"17137","Groundnut","T7",0.2,1,"ICGV98294",0.546490958313602,0
"17138","Groundnut","T7",0.2,1,"ICGV98373",0.549167359214475,0.549167359214475
"17139","Groundnut","T7",0.2,1,"ICGV98432",0.547276942725345,0
"17140","Groundnut","T7",0.2,1,"ICGV99029",0.554309171902373,0.554309171902373
"17141","Groundnut","T7",0.2,1,"ICGV99051",0.544705048089001,0
"17142","Groundnut","T7",0.2,1,"ICGV99052",0.545492844250345,0.545492844250345
"17143","Groundnut","T7",0.2,1,"ICGV99083",0.550073270700044,0.550073270700044
"17144","Groundnut","T7",0.2,1,"ICGV99085",0.553081799585215,0
"17145","Groundnut","T7",0.2,1,"ICGV99160",0.547835082062582,0.547835082062582
"17146","Groundnut","T7",0.2,1,"ICGV99181",0.547986933100803,0
"17147","Groundnut","T7",0.2,1,"ICGV99195",0.552270122899759,0
"17148","Groundnut","T7",0.2,1,"ICGV99233",0.55224147200986,0
"17149","Groundnut","T7",0.2,1,"ICR48",0.545912036733577,0
"17150","Groundnut","T7",0.2,1,"J11",0.554422063463814,0.554422063463814
"17151","Groundnut","T7",0.2,1,"JL24",0.542648477560068,0
"17152","Groundnut","T7",0.2,1,"M110-14",0.540169141510911,0
"17153","Groundnut","T7",0.2,1,"M28-2",0.552073387078178,0
"17154","Groundnut","T7",0.2,1,"MN1-35",0.538611363461928,0
"17155","Groundnut","T7",0.2,1,"Mutant3",0.550615163414624,0
"17156","Groundnut","T7",0.2,1,"Somnath",0.543043407526575,0
"17157","Groundnut","T7",0.2,1,"TAG24",0.550893991476748,0
"17158","Groundnut","T7",0.2,1,"TDG10",0.547080285935401,0
"17159","Groundnut","T7",0.2,1,"TDG13",0.54130666097447,0
"17160","Groundnut","T7",0.2,1,"TDG14",0.554797538588884,0
"17161","Groundnut","T7",0.2,1,"TG19",0.549146026381526,0
"17162","Groundnut","T7",0.2,1,"TG39",0.560614462668323,0
"17163","Groundnut","T7",0.2,1,"TG41",0.550683673734879,0
"17164","Groundnut","T7",0.2,1,"TG42",0.5580036551263,0
"17165","Groundnut","T7",0.2,1,"TG49",0.54452721855983,0
"17166","Groundnut","T7",0.2,1,"TGLPS3",0.543886037886207,0
"17167","Groundnut","T7",0.2,1,"TGLPS4",0.560471320588895,0
"17168","Groundnut","T7",0.2,1,"TGLPS7",0.552609492875692,0
"17169","Groundnut","T7",0.2,1,"TKG19A",0.543236902832034,0
"17170","Groundnut","T7",0.2,1,"TMV2",0.54425871596523,0.54425871596523
"17171","Groundnut","T7",0.2,1,"TMV2NLM",0.559177351343464,0
"17172","Groundnut","T7",0.2,1,"TPG41",0.552979540444607,0
"17173","Groundnut","T7",0.2,1.5,"24M-86",0.545805283667744,0
"17174","Groundnut","T7",0.2,1.5,"24×37-2275",0.536815402958647,0
"17175","Groundnut","T7",0.2,1.5,"24×39-31MR",0.555270932648906,0
"17176","Groundnut","T7",0.2,1.5,"26M-119-1",0.557639339107884,0
"17177","Groundnut","T7",0.2,1.5,"26M156-2",0.552784346613158,0
"17178","Groundnut","T7",0.2,1.5,"26×27-164",0.556267827212232,0
"17179","Groundnut","T7",0.2,1.5,"26×37-IV-9IR",0.542012563116627,0
"17180","Groundnut","T7",0.2,1.5,"26×M-223-1",0.553285016318942,0
"17181","Groundnut","T7",0.2,1.5,"26×M-95-1RI",0.544289807477588,0
"17182","Groundnut","T7",0.2,1.5,"27×49-12",0.542215090382124,0
"17183","Groundnut","T7",0.2,1.5,"27×49-14",0.544480964358194,0
"17184","Groundnut","T7",0.2,1.5,"27×49-16",0.539726764509168,0
"17185","Groundnut","T7",0.2,1.5,"27×49-27-1",0.56165750261106,0
"17186","Groundnut","T7",0.2,1.5,"39×49-77",0.552770481837546,0
"17187","Groundnut","T7",0.2,1.5,"39×49-8",0.548892440614263,0
"17188","Groundnut","T7",0.2,1.5,"39×49-81-1",0.541819026297354,0
"17189","Groundnut","T7",0.2,1.5,"49M-1-1",0.547436803270464,0
"17190","Groundnut","T7",0.2,1.5,"49M-16",0.548967626313218,0
"17191","Groundnut","T7",0.2,1.5,"49M-2-2",0.547677974121993,0
"17192","Groundnut","T7",0.2,1.5,"49×27-13(ii)",0.541053960956375,0
"17193","Groundnut","T7",0.2,1.5,"49×27-19",0.547325742466084,0
"17194","Groundnut","T7",0.2,1.5,"49×27-37",0.549935317909016,0
"17195","Groundnut","T7",0.2,1.5,"49×37-134",0.552219084470741,0
"17196","Groundnut","T7",0.2,1.5,"49×37-135",0.556825192055919,0
"17197","Groundnut","T7",0.2,1.5,"49×37-90",0.551780039128077,0
"17198","Groundnut","T7",0.2,1.5,"49×37-91",0.542956627714168,0
"17199","Groundnut","T7",0.2,1.5,"49×37-97-1",0.556918793989031,0
"17200","Groundnut","T7",0.2,1.5,"49×37-99(b)tall",0.549474717118626,0
"17201","Groundnut","T7",0.2,1.5,"49×39-20-2",0.544919561428398,0
"17202","Groundnut","T7",0.2,1.5,"49×39-21-1",0.547136251817945,0
"17203","Groundnut","T7",0.2,1.5,"49×39-21-2",0.541552494244158,0
"17204","Groundnut","T7",0.2,1.5,"49×39-21-2(a)",0.550916970883514,0
"17205","Groundnut","T7",0.2,1.5,"49×39-74",0.546984736411137,0
"17206","Groundnut","T7",0.2,1.5,"49×39-8",0.547798005772806,0
"17207","Groundnut","T7",0.2,1.5,"BAU13",0.558540220593145,0
"17208","Groundnut","T7",0.2,1.5,"CS39",0.55331249671117,0.55331249671117
"17209","Groundnut","T7",0.2,1.5,"CSMG84-1",0.55205511902109,0
"17210","Groundnut","T7",0.2,1.5,"DH86",0.550471479710161,0
"17211","Groundnut","T7",0.2,1.5,"DTG15",0.542445273853136,0
"17212","Groundnut","T7",0.2,1.5,"DTG3",0.547754774612815,0
"17213","Groundnut","T7",0.2,1.5,"Faizpur1-5",0.550418924819799,0
"17214","Groundnut","T7",0.2,1.5,"GPBD4",0.546446221364276,0
"17215","Groundnut","T7",0.2,1.5,"Gangapuri",0.532905960810797,0
"17216","Groundnut","T7",0.2,1.5,"ICG10036",0.550364791200812,0
"17217","Groundnut","T7",0.2,1.5,"ICG10053",0.553372751922506,0
"17218","Groundnut","T7",0.2,1.5,"ICG10185",0.552214518825987,0
"17219","Groundnut","T7",0.2,1.5,"ICG10701",0.548101567448169,0.548101567448169
"17220","Groundnut","T7",0.2,1.5,"ICG11088",0.541270142026651,0
"17221","Groundnut","T7",0.2,1.5,"ICG111",0.549519118378795,0
"17222","Groundnut","T7",0.2,1.5,"ICG11322",0.551407139981782,0
"17223","Groundnut","T7",0.2,1.5,"ICG11337",0.554505952347868,0
"17224","Groundnut","T7",0.2,1.5,"ICG11426",0.547207774489087,0
"17225","Groundnut","T7",0.2,1.5,"ICG11651",0.546435472632282,0
"17226","Groundnut","T7",0.2,1.5,"ICG12276",0.553496890779331,0
"17227","Groundnut","T7",0.2,1.5,"ICG12370",0.546344006256935,0.546344006256935
"17228","Groundnut","T7",0.2,1.5,"ICG12509",0.553069265955563,0
"17229","Groundnut","T7",0.2,1.5,"ICG12625",0.538570552637867,0
"17230","Groundnut","T7",0.2,1.5,"ICG12672",0.543618648561112,0
"17231","Groundnut","T7",0.2,1.5,"ICG12879",0.542688408406916,0
"17232","Groundnut","T7",0.2,1.5,"ICG12991",0.550705042211653,0
"17233","Groundnut","T7",0.2,1.5,"ICG13895",0.554912582285462,0
"17234","Groundnut","T7",0.2,1.5,"ICG14466",0.539888696693953,0
"17235","Groundnut","T7",0.2,1.5,"ICG14475",0.548437225680683,0
"17236","Groundnut","T7",0.2,1.5,"ICG14482",0.543745240538691,0
"17237","Groundnut","T7",0.2,1.5,"ICG14705",0.550396539031098,0
"17238","Groundnut","T7",0.2,1.5,"ICG14834",0.54776559995745,0
"17239","Groundnut","T7",0.2,1.5,"ICG14985",0.565116203082512,0
"17240","Groundnut","T7",0.2,1.5,"ICG15190",0.554174283408094,0.554174283408094
"17241","Groundnut","T7",0.2,1.5,"ICG15415",0.549387339528414,0
"17242","Groundnut","T7",0.2,1.5,"ICG15419",0.555035732891346,0
"17243","Groundnut","T7",0.2,1.5,"ICG156(M13)",0.564154139599847,0
"17244","Groundnut","T7",0.2,1.5,"ICG1668",0.555851156460306,0
"17245","Groundnut","T7",0.2,1.5,"ICG1834",0.561363034682374,0
"17246","Groundnut","T7",0.2,1.5,"ICG1973",0.549200118793212,0
"17247","Groundnut","T7",0.2,1.5,"ICG2031",0.5410404576604,0
"17248","Groundnut","T7",0.2,1.5,"ICG2106",0.557632545173174,0
"17249","Groundnut","T7",0.2,1.5,"ICG2381",0.549461171892089,0
"17250","Groundnut","T7",0.2,1.5,"ICG2773",0.549426040854637,0
"17251","Groundnut","T7",0.2,1.5,"ICG2857",0.54657234878458,0
"17252","Groundnut","T7",0.2,1.5,"ICG3027",0.542865807995067,0
"17253","Groundnut","T7",0.2,1.5,"ICG3053",0.542872230393606,0
"17254","Groundnut","T7",0.2,1.5,"ICG3102",0.553456459670673,0
"17255","Groundnut","T7",0.2,1.5,"ICG3140",0.545774060405502,0
"17256","Groundnut","T7",0.2,1.5,"ICG3312",0.550388010225922,0
"17257","Groundnut","T7",0.2,1.5,"ICG3343",0.547125664547751,0
"17258","Groundnut","T7",0.2,1.5,"ICG3421",0.551274430063045,0
"17259","Groundnut","T7",0.2,1.5,"ICG3584",0.554641657605854,0
"17260","Groundnut","T7",0.2,1.5,"ICG3673",0.539980363746449,0
"17261","Groundnut","T7",0.2,1.5,"ICG3746",0.541493333462216,0
"17262","Groundnut","T7",0.2,1.5,"ICG434",0.5560565629425,0
"17263","Groundnut","T7",0.2,1.5,"ICG4343",0.545680472304384,0
"17264","Groundnut","T7",0.2,1.5,"ICG442",0.555811002219166,0
"17265","Groundnut","T7",0.2,1.5,"ICG4527",0.561130500092686,0
"17266","Groundnut","T7",0.2,1.5,"ICG4543",0.543713690146954,0
"17267","Groundnut","T7",0.2,1.5,"ICG4729",0.555714471143783,0
"17268","Groundnut","T7",0.2,1.5,"ICG4955",0.553079993044053,0
"17269","Groundnut","T7",0.2,1.5,"ICG5221",0.554711699670833,0
"17270","Groundnut","T7",0.2,1.5,"ICG532",0.544615310369654,0.544615310369654
"17271","Groundnut","T7",0.2,1.5,"ICG5662",0.539095024155725,0
"17272","Groundnut","T7",0.2,1.5,"ICG5663",0.546026716308441,0
"17273","Groundnut","T7",0.2,1.5,"ICG5745",0.551749319584137,0
"17274","Groundnut","T7",0.2,1.5,"ICG5891",0.54845885226716,0
"17275","Groundnut","T7",0.2,1.5,"ICG6022",0.53850448581941,0
"17276","Groundnut","T7",0.2,1.5,"ICG6646",0.543690178251722,0
"17277","Groundnut","T7",0.2,1.5,"ICG6766",0.552631819753649,0
"17278","Groundnut","T7",0.2,1.5,"ICG721",0.549256150575089,0
"17279","Groundnut","T7",0.2,1.5,"ICG8285",0.545495019505384,0
"17280","Groundnut","T7",0.2,1.5,"ICG8517",0.547472305244941,0
"17281","Groundnut","T7",0.2,1.5,"ICG875",0.553183355061694,0
"17282","Groundnut","T7",0.2,1.5,"ICG8751",0.55585347419324,0
"17283","Groundnut","T7",0.2,1.5,"ICG9315",0.557200194509076,0
"17284","Groundnut","T7",0.2,1.5,"ICG9507",0.550631603207114,0
"17285","Groundnut","T7",0.2,1.5,"ICG9961",0.547989877257514,0
"17286","Groundnut","T7",0.2,1.5,"ICGS11",0.545120615958809,0
"17287","Groundnut","T7",0.2,1.5,"ICGS44",0.554929041164776,0
"17288","Groundnut","T7",0.2,1.5,"ICGS76",0.546956170685723,0
"17289","Groundnut","T7",0.2,1.5,"ICGV00005",0.553696891139929,0.553696891139929
"17290","Groundnut","T7",0.2,1.5,"ICGV00068",0.559996481669097,0
"17291","Groundnut","T7",0.2,1.5,"ICGV00191",0.546161421457157,0
"17292","Groundnut","T7",0.2,1.5,"ICGV00246",0.551837920485608,0.551837920485608
"17293","Groundnut","T7",0.2,1.5,"ICGV00248",0.554470810560651,0.554470810560651
"17294","Groundnut","T7",0.2,1.5,"ICGV00290",0.551348516797497,0
"17295","Groundnut","T7",0.2,1.5,"ICGV00321",0.539218667133727,0.539218667133727
"17296","Groundnut","T7",0.2,1.5,"ICGV00343",0.550755885515537,0
"17297","Groundnut","T7",0.2,1.5,"ICGV00346",0.551811550925351,0
"17298","Groundnut","T7",0.2,1.5,"ICGV00349",0.556839304263255,0.556839304263255
"17299","Groundnut","T7",0.2,1.5,"ICGV00350",0.556635958124651,0.556635958124651
"17300","Groundnut","T7",0.2,1.5,"ICGV00351",0.547203199522177,0.547203199522177
"17301","Groundnut","T7",0.2,1.5,"ICGV00362",0.554173177194552,0.554173177194552
"17302","Groundnut","T7",0.2,1.5,"ICGV00371",0.548209373510151,0
"17303","Groundnut","T7",0.2,1.5,"ICGV00387",0.54454885967089,0
"17304","Groundnut","T7",0.2,1.5,"ICGV00440",0.544509435235402,0.544509435235402
"17305","Groundnut","T7",0.2,1.5,"ICGV01005",0.553171542713553,0.553171542713553
"17306","Groundnut","T7",0.2,1.5,"ICGV01060",0.554410339112362,0.554410339112362
"17307","Groundnut","T7",0.2,1.5,"ICGV01124",0.544404671895142,0
"17308","Groundnut","T7",0.2,1.5,"ICGV01232",0.551463994365524,0
"17309","Groundnut","T7",0.2,1.5,"ICGV01263",0.54260116082221,0
"17310","Groundnut","T7",0.2,1.5,"ICGV01265",0.5572278558865,0
"17311","Groundnut","T7",0.2,1.5,"ICGV01273",0.562588339375084,0
"17312","Groundnut","T7",0.2,1.5,"ICGV01274",0.54370395078802,0
"17313","Groundnut","T7",0.2,1.5,"ICGV01276",0.53940841417571,0
"17314","Groundnut","T7",0.2,1.5,"ICGV01328",0.545317885730594,0
"17315","Groundnut","T7",0.2,1.5,"ICGV01361",0.543040856329162,0
"17316","Groundnut","T7",0.2,1.5,"ICGV01393",0.544105292076985,0
"17317","Groundnut","T7",0.2,1.5,"ICGV01464",0.541014305069273,0
"17318","Groundnut","T7",0.2,1.5,"ICGV01478",0.551627716903981,0
"17319","Groundnut","T7",0.2,1.5,"ICGV01495",0.543636732832897,0.543636732832897
"17320","Groundnut","T7",0.2,1.5,"ICGV02022",0.554304263945329,0
"17321","Groundnut","T7",0.2,1.5,"ICGV02038",0.555858972958974,0
"17322","Groundnut","T7",0.2,1.5,"ICGV02125",0.551115802137848,0.551115802137848
"17323","Groundnut","T7",0.2,1.5,"ICGV02144",0.543595784845937,0
"17324","Groundnut","T7",0.2,1.5,"ICGV02189",0.543555386506636,0
"17325","Groundnut","T7",0.2,1.5,"ICGV02194",0.534098695214209,0
"17326","Groundnut","T7",0.2,1.5,"ICGV02206",0.552546612792989,0
"17327","Groundnut","T7",0.2,1.5,"ICGV02242",0.55632094661436,0
"17328","Groundnut","T7",0.2,1.5,"ICGV02251",0.555841120367855,0
"17329","Groundnut","T7",0.2,1.5,"ICGV02266",0.550011062084239,0.550011062084239
"17330","Groundnut","T7",0.2,1.5,"ICGV02271",0.547904061294031,0
"17331","Groundnut","T7",0.2,1.5,"ICGV02286",0.552070948861414,0
"17332","Groundnut","T7",0.2,1.5,"ICGV02287",0.54644160422615,0.54644160422615
"17333","Groundnut","T7",0.2,1.5,"ICGV02290",0.544012556456763,0
"17334","Groundnut","T7",0.2,1.5,"ICGV02298",0.553237324626009,0
"17335","Groundnut","T7",0.2,1.5,"ICGV02317",0.54166816292966,0.54166816292966
"17336","Groundnut","T7",0.2,1.5,"ICGV02321",0.537076352436596,0
"17337","Groundnut","T7",0.2,1.5,"ICGV02323",0.545808550464124,0
"17338","Groundnut","T7",0.2,1.5,"ICGV02411",0.551056484240968,0.551056484240968
"17339","Groundnut","T7",0.2,1.5,"ICGV02434",0.567307505163418,0
"17340","Groundnut","T7",0.2,1.5,"ICGV02446",0.54859354254187,0
"17341","Groundnut","T7",0.2,1.5,"ICGV03042",0.549344430081187,0
"17342","Groundnut","T7",0.2,1.5,"ICGV03043",0.54807894757254,0
"17343","Groundnut","T7",0.2,1.5,"ICGV03056",0.558182664260684,0.558182664260684
"17344","Groundnut","T7",0.2,1.5,"ICGV03064",0.550850768531629,0.550850768531629
"17345","Groundnut","T7",0.2,1.5,"ICGV03128",0.54989939826259,0
"17346","Groundnut","T7",0.2,1.5,"ICGV03136",0.548810210887739,0
"17347","Groundnut","T7",0.2,1.5,"ICGV03184",0.543989165525014,0
"17348","Groundnut","T7",0.2,1.5,"ICGV03207",0.54823847118403,0
"17349","Groundnut","T7",0.2,1.5,"ICGV03397",0.549026952652895,0
"17350","Groundnut","T7",0.2,1.5,"ICGV03398",0.555054967440009,0
"17351","Groundnut","T7",0.2,1.5,"ICGV04018",0.544348223888376,0
"17352","Groundnut","T7",0.2,1.5,"ICGV04044",0.545463818621553,0
"17353","Groundnut","T7",0.2,1.5,"ICGV04087",0.550694608195737,0
"17354","Groundnut","T7",0.2,1.5,"ICGV04115",0.545164913982302,0
"17355","Groundnut","T7",0.2,1.5,"ICGV04124",0.547986824990254,0
"17356","Groundnut","T7",0.2,1.5,"ICGV04149",0.559645598175423,0.559645598175423
"17357","Groundnut","T7",0.2,1.5,"ICGV05032",0.552539775329173,0
"17358","Groundnut","T7",0.2,1.5,"ICGV05036",0.552452640750074,0
"17359","Groundnut","T7",0.2,1.5,"ICGV05057",0.551941846201862,0
"17360","Groundnut","T7",0.2,1.5,"ICGV05100",0.542603743184252,0
"17361","Groundnut","T7",0.2,1.5,"ICGV05141",0.543328645728632,0
"17362","Groundnut","T7",0.2,1.5,"ICGV05155",0.550313950189702,0
"17363","Groundnut","T7",0.2,1.5,"ICGV05161",0.558995392667829,0.558995392667829
"17364","Groundnut","T7",0.2,1.5,"ICGV05163",0.551021355642526,0.551021355642526
"17365","Groundnut","T7",0.2,1.5,"ICGV05176",0.542153816973523,0.542153816973523
"17366","Groundnut","T7",0.2,1.5,"ICGV05198",0.553245416316559,0
"17367","Groundnut","T7",0.2,1.5,"ICGV06040",0.557212552992132,0
"17368","Groundnut","T7",0.2,1.5,"ICGV06042",0.557612361029017,0.557612361029017
"17369","Groundnut","T7",0.2,1.5,"ICGV06049",0.55751232446725,0.55751232446725
"17370","Groundnut","T7",0.2,1.5,"ICGV06099",0.552038430874557,0.552038430874557
"17371","Groundnut","T7",0.2,1.5,"ICGV06110",0.560964330793699,0
"17372","Groundnut","T7",0.2,1.5,"ICGV06142",0.557073481607819,0
"17373","Groundnut","T7",0.2,1.5,"ICGV06175",0.539472367585054,0.539472367585054
"17374","Groundnut","T7",0.2,1.5,"ICGV06188",0.533394249995716,0
"17375","Groundnut","T7",0.2,1.5,"ICGV06234",0.554822022976184,0.554822022976184
"17376","Groundnut","T7",0.2,1.5,"ICGV06347",0.546901891939647,0.546901891939647
"17377","Groundnut","T7",0.2,1.5,"ICGV06420",0.548989495966694,0.548989495966694
"17378","Groundnut","T7",0.2,1.5,"ICGV06422",0.5507345331128,0.5507345331128
"17379","Groundnut","T7",0.2,1.5,"ICGV06423",0.549340432590577,0.549340432590577
"17380","Groundnut","T7",0.2,1.5,"ICGV06424",0.550101217685609,0
"17381","Groundnut","T7",0.2,1.5,"ICGV06431",0.546941306072331,0.546941306072331
"17382","Groundnut","T7",0.2,1.5,"ICGV07023",0.548598676602212,0
"17383","Groundnut","T7",0.2,1.5,"ICGV07120",0.554634887593626,0.554634887593626
"17384","Groundnut","T7",0.2,1.5,"ICGV07145",0.552569865300061,0
"17385","Groundnut","T7",0.2,1.5,"ICGV07148",0.546968444963914,0
"17386","Groundnut","T7",0.2,1.5,"ICGV07166",0.555670635352591,0
"17387","Groundnut","T7",0.2,1.5,"ICGV07168",0.547686148917571,0.547686148917571
"17388","Groundnut","T7",0.2,1.5,"ICGV07210",0.548243702051937,0
"17389","Groundnut","T7",0.2,1.5,"ICGV07217",0.547699583786637,0
"17390","Groundnut","T7",0.2,1.5,"ICGV07220",0.554375204254257,0
"17391","Groundnut","T7",0.2,1.5,"ICGV07223",0.533098912191288,0.533098912191288
"17392","Groundnut","T7",0.2,1.5,"ICGV07227",0.547692179182265,0
"17393","Groundnut","T7",0.2,1.5,"ICGV07235",0.553343492660155,0.553343492660155
"17394","Groundnut","T7",0.2,1.5,"ICGV07246",0.545414460265732,0
"17395","Groundnut","T7",0.2,1.5,"ICGV07247",0.552649682722089,0.552649682722089
"17396","Groundnut","T7",0.2,1.5,"ICGV07268",0.540125650251762,0
"17397","Groundnut","T7",0.2,1.5,"ICGV07273",0.559286699808085,0
"17398","Groundnut","T7",0.2,1.5,"ICGV07359",0.543224596685593,0
"17399","Groundnut","T7",0.2,1.5,"ICGV07368",0.542130486958287,0
"17400","Groundnut","T7",0.2,1.5,"ICGV09112",0.547595590480494,0.547595590480494
"17401","Groundnut","T7",0.2,1.5,"ICGV86011",0.544009041480499,0.544009041480499
