"","Data","Trait","Fold","k","Env","Top_percentage_to_select","Line","Observed","Predicted","Line.1","Observed.1","Predicted.1","Line.2","Observed.2","Predicted.2"
"69","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV03398",7.97351795807012,0,"ICGV03398",11.0274433016499,0,"ICGV03398",11.0274433016499,1
"70","Groundnut_AL","PYPP",2,1,NA,0.2,"ICG2031",8.68974345826515,0,"ICG2031",7.0351387940197,0,"ICG2031",7.0351387940197,0
"71","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV00387",10.024412368262,0,"ICGV00387",10.0747294560661,0,"ICGV00387",10.0747294560661,1
"72","Groundnut_AL","PYPP",2,1,NA,0.2,"TDG14",9.07152221687669,0,"TDG14",9.69917248967857,0,"TDG14",9.69917248967857,0
"73","Groundnut_AL","PYPP",2,1,NA,0.2,"ICG14475",7.93873209090667,0,"ICG14475",6.2651702785258,0,"ICG14475",6.2651702785258,0
"74","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV01232",9.12495514683072,0,"ICGV01232",12.8082235970193,0,"ICGV01232",12.8082235970193,0
"75","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV86072",9.40709434631105,0,"ICGV86072",10.3922929365965,0,"ICGV86072",10.3922929365965,1
"76","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV99083",10.5257613533154,10.5257613533154,"ICGV99083",7.84272867354586,10.5257613533154,"ICGV99083",7.84272867354586,0
"77","Groundnut_AL","PYPP",2,1,NA,0.2,"ICG12276",7.28324061963218,0,"ICG12276",5.107186264951,0,"ICG12276",5.107186264951,0
"78","Groundnut_AL","PYPP",2,1,NA,0.2,"ICG9507",8.47946676829314,0,"ICG9507",6.43725126811004,0,"ICG9507",6.43725126811004,1
"79","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV03056",10.771683003376,0,"ICGV03056",12.4787025406134,0,"ICGV03056",12.4787025406134,0
"80","Groundnut_AL","PYPP",2,1,NA,0.2,"DH86",9.02072285857696,0,"DH86",11.5940822231039,0,"DH86",11.5940822231039,1
"81","Groundnut_AL","PYPP",2,1,NA,0.2,"ICG8751",8.76935063969353,0,"ICG8751",9.26928140058769,0,"ICG8751",9.26928140058769,0
"82","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV01393",8.52381964429944,0,"ICGV01393",7.54903465455247,0,"ICGV01393",7.54903465455247,0
"83","Groundnut_AL","PYPP",2,1,NA,0.2,"ICG10053",8.05662132482228,0,"ICG10053",11.1811346948737,0,"ICG10053",11.1811346948737,0
"84","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV87160",8.76468820152761,0,"ICGV87160",7.71666626042766,0,"ICGV87160",7.71666626042766,1
"85","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV06424",11.8777925852953,11.8777925852953,"ICGV06424",10.8603733443494,11.8777925852953,"ICGV06424",10.8603733443494,0
"86","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV01060",10.3878048531326,10.3878048531326,"ICGV01060",9.70195997054032,10.3878048531326,"ICGV01060",9.70195997054032,0
"87","Groundnut_AL","PYPP",2,1,NA,0.2,"26×M-95-1RI",9.53891884167632,0,"26×M-95-1RI",9.51373388695535,0,"26×M-95-1RI",9.51373388695535,0
"88","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV00371",8.66051373178911,0,"ICGV00371",7.65197987322722,0,"ICGV00371",7.65197987322722,0
"89","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV88145",8.25001598433449,0,"ICGV88145",10.9557501876944,0,"ICGV88145",10.9557501876944,0
"90","Groundnut_AL","PYPP",2,1,NA,0.2,"24×39-31MR",8.62676437572338,0,"24×39-31MR",7.57469320673543,0,"24×39-31MR",7.57469320673543,0
"91","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV00362",10.3876120592354,0,"ICGV00362",9.36193194477462,0,"ICGV00362",9.36193194477462,0
"92","Groundnut_AL","PYPP",2,1,NA,0.2,"TG42",8.50795737301753,0,"TG42",8.28975228501887,0,"TG42",8.28975228501887,1
"93","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV97165",7.96060691884396,0,"ICGV97165",6.49655512339306,0,"ICGV97165",6.49655512339306,0
"94","Groundnut_AL","PYPP",2,1,NA,0.2,"26×M-223-1",10.2163238944942,0,"26×M-223-1",7.68340227152877,0,"26×M-223-1",7.68340227152877,0
"95","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV02321",11.0311695356963,11.0311695356963,"ICGV02321",11.3628695947882,11.0311695356963,"ICGV02321",11.3628695947882,1
"96","Groundnut_AL","PYPP",2,1,NA,0.2,"CSMG84-1",8.21359164546439,0,"CSMG84-1",8.92915813537024,0,"CSMG84-1",8.92915813537024,0
"97","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV07359",8.73264685593719,0,"ICGV07359",9.90322813384482,0,"ICGV07359",9.90322813384482,0
"98","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV02038",9.06681762856375,0,"ICGV02038",7.32098741263083,0,"ICGV02038",7.32098741263083,0
"99","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV06420",11.8475803358982,11.8475803358982,"ICGV06420",11.8002602312973,11.8475803358982,"ICGV06420",11.8002602312973,0
"100","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV87846",10.3267992263102,10.3267992263102,"ICGV87846",10.7208706619782,10.3267992263102,"ICGV87846",10.7208706619782,0
"101","Groundnut_AL","PYPP",2,1,NA,0.2,"ICG10036",8.22704091114876,0,"ICG10036",8.70258557429666,0,"ICG10036",8.70258557429666,0
"102","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV97183",10.1764845119728,0,"ICGV97183",8.56428351416784,0,"ICGV97183",8.56428351416784,0
"103","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV02251",9.25650261406882,0,"ICGV02251",8.17115098813151,0,"ICGV02251",8.17115098813151,0
"104","Groundnut_AL","PYPP",2,1,NA,0.2,"ICR48",10.0672185394843,0,"ICR48",9.72234809246552,0,"ICR48",9.72234809246552,1
"105","Groundnut_AL","PYPP",2,1,NA,0.2,"ICG721",6.78366122020051,0,"ICG721",9.44603843393923,0,"ICG721",9.44603843393923,0
"106","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV03184",9.51269117989746,0,"ICGV03184",10.5307173057235,0,"ICGV03184",10.5307173057235,0
"107","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV04115",10.4090297180351,0,"ICGV04115",10.3240683202455,0,"ICGV04115",10.3240683202455,0
"108","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV07268",10.5241195493639,0,"ICGV07268",12.8763092146054,0,"ICGV07268",12.8763092146054,0
"109","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV97116",9.98187107906917,9.98187107906917,"ICGV97116",6.32687020579223,9.98187107906917,"ICGV97116",6.32687020579223,0
"110","Groundnut_AL","PYPP",2,1,NA,0.2,"27×49-27-1",9.00637123041192,0,"27×49-27-1",9.79015920933831,0,"27×49-27-1",9.79015920933831,0
"111","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV05141",12.0219907969453,0,"ICGV05141",12.4481806274046,0,"ICGV05141",12.4481806274046,0
"112","Groundnut_AL","PYPP",2,1,NA,0.2,"ICG4955",8.38936070031329,0,"ICG4955",9.7152864833321,0,"ICG4955",9.7152864833321,0
"113","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV02411",11.3919729906324,11.3919729906324,"ICGV02411",14.6286248080794,11.3919729906324,"ICGV02411",14.6286248080794,1
"114","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV96466",9.04418613437669,0,"ICGV96466",8.22428115814187,0,"ICGV96466",8.22428115814187,0
"115","Groundnut_AL","PYPP",2,1,NA,0.2,"ICG11651",8.62866284156623,0,"ICG11651",9.97577125331623,0,"ICG11651",9.97577125331623,0
"116","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV01361",11.4150356635668,0,"ICGV01361",11.6807953424516,0,"ICGV01361",11.6807953424516,0
"117","Groundnut_AL","PYPP",2,1,NA,0.2,"CS39",9.75054050499873,9.75054050499873,"CS39",11.7923319864604,9.75054050499873,"CS39",11.7923319864604,0
"118","Groundnut_AL","PYPP",2,1,NA,0.2,"49M-1-1",9.24625880093228,0,"49M-1-1",10.8976640298839,0,"49M-1-1",10.8976640298839,0
"119","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV87378",7.97960863390953,0,"ICGV87378",11.6941042426487,0,"ICGV87378",11.6941042426487,0
