"","Data","Env","Trait","Top_percentage_to_select","K_Value","Line","Observed","Predicted"
"9487","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1169",70.4,0
"9488","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1170",68.3,0
"9489","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1171",75.3,0
"9490","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1172",77.4,0
"9491","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1173",83.1,0
"9492","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1174",86.9,0
"9493","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1175",85.4,0
"9494","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1176",75.5,0
"9495","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1177",68.9,0
"9496","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1179",73.6,0
"9497","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1180",70.8,0
"9498","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1181",76.7,0
"9499","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1183",89.2,89.2
"9500","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1184",80.7,0
"9501","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1185",73.9,0
"9502","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1186",73.4,0
"9503","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1187",79.4,0
"9504","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1188",71.1,0
"9505","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1189",77.2,0
"9506","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1190",83.3,0
"9507","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1191",74.5,0
"9508","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1192",72.4,0
"9509","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1193",78.8,0
"9510","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1194",76.4,0
"9511","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1195",79,0
"9512","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1196",80.4,0
"9513","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1197",83.6,0
"9514","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1201",77.6,0
"9515","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1202",67.2,0
"9516","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1203",73.1,0
"9517","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1204",79.5,0
"9518","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1205",80.3,0
"9519","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1206",78.2,0
"9520","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1207",78.5,0
"9521","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1208",73,0
"9522","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1209",80.5,0
"9523","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1210",76.6,0
"9524","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1211",74.1,0
"9525","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1216",71.7,0
"9526","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1217",87.6,0
"9527","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1218",77.2,0
"9528","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1219",83.4,0
"9529","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1220",73.7,0
"9530","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1222",76.7,0
"9531","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1223",69.3,0
"9532","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1224",81.8,0
"9533","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1225",77.5,0
"9534","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1227",71.3,0
"9535","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1228",72.5,0
"9536","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1229",81.9,0
"9537","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1230",75.9,0
"9538","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1231",69.8,0
"9539","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1232",84.4,84.4
"9540","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1233",83.8,0
"9541","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1234",75.6,0
"9542","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1235",75.4,0
"9543","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1236",82.3,0
"9544","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1237",79,0
"9545","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1238",79.6,0
"9546","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1239",72.7,0
"9547","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1240",71.2,0
"9548","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1241",80.8,0
"9549","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1242",82.8,0
"9550","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1243",85,0
"9551","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1244",81.1,0
"9552","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1245",82.6,0
"9553","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1246",86.2,0
"9554","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1247",91.2,91.2
"9555","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1251",71.9,0
"9556","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"B1252",86.5,0
"9557","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1345",100.8,100.8
"9558","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1347",98.3,98.3
"9559","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1351",109.8,109.8
"9560","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1352",104.4,104.4
"9561","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1353",110.1,110.1
"9562","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1354",107.6,107.6
"9563","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1356",121.7,121.7
"9564","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1357",123.5,123.5
"9565","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1358",110.4,110.4
"9566","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1359",98.4,98.4
"9567","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1360",101.1,101.1
"9568","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1361",112.4,112.4
"9569","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1362",100.4,100.4
"9570","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1363",109.2,109.2
"9571","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1364",115.6,115.6
"9572","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1365",101.5,101.5
"9573","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1366",106.8,106.8
"9574","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1367",103.7,103.7
"9575","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1368",101.2,101.2
"9576","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1370",81,0
"9577","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1371",76,0
"9578","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1378",60.4,0
"9579","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1379",132.6,132.6
"9580","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1380",105.2,105.2
"9581","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1383",78.6,0
"9582","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1385",96.8,96.8
"9583","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1404",123.6,123.6
"9584","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1405",98.8,98.8
"9585","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1406",91.1,91.1
"9586","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1407",109.9,109.9
"9587","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1408",104.8,104.8
"9588","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1410",106.3,106.3
"9589","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1412",106,106
"9590","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1413",127.9,127.9
"9591","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1414",112.8,112.8
"9592","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1417",118.8,118.8
"9593","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1419",95.3,95.3
"9594","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1420",99.5,99.5
"9595","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1425",113.3,113.3
"9596","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1428",77,0
"9597","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1429",104.7,104.7
"9598","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1430",97.4,97.4
"9599","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1431",123.1,123.1
"9600","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1432",94.2,94.2
"9601","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1433",105,105
"9602","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T12",0.2,1,"M1438",105.5,105.5
"9603","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1254",964.2,0
"9604","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1257",1038.3,0
"9605","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1258",1001,0
"9606","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1259",873.2,0
"9607","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1260",1032.9,0
"9608","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1261",908.5,0
"9609","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1262",1013,0
"9610","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1263",875.2,0
"9611","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1264",991.6,0
"9612","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1265",896.5,0
"9613","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1266",938.7,0
"9614","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1267",1149.1,1149.1
"9615","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1268",904.8,0
"9616","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1269",999.8,0
"9617","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1270",1058.5,0
"9618","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1271",1008.9,0
"9619","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1272",1054.2,0
"9620","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1273",972,0
"9621","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1274",1069.9,0
"9622","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1275",993.1,0
"9623","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1276",1120.4,1120.4
"9624","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1277",1030.2,0
"9625","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1278",1035.4,0
"9626","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1279",871.6,0
"9627","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1280",932.1,0
"9628","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1281",972.7,0
"9629","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1282",972.7,0
"9630","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1283",960.6,0
"9631","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1284",880.4,0
"9632","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1285",1021.9,0
"9633","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1286",1028.2,0
"9634","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1288",1010.2,0
"9635","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1289",898,0
"9636","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1290",1111.8,1111.8
"9637","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1291",1024.7,0
"9638","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1292",859.9,0
"9639","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1293",1019.2,0
"9640","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1294",1103.1,1103.1
"9641","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1295",848.6,0
"9642","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1296",982.8,0
"9643","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1297",947.9,0
"9644","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1302",904.8,0
"9645","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1304",972.4,0
"9646","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1307",1003.9,0
"9647","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1309",955.2,0
"9648","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1310",1092.2,0
"9649","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1311",999.2,0
"9650","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1312",901.6,0
"9651","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1313",996.1,0
"9652","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1314",907.4,0
"9653","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1316",905.5,0
"9654","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1317",954.7,0
"9655","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1318",913.6,0
"9656","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1319",993.2,0
"9657","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1320",856.5,0
"9658","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1321",1093.5,1093.5
"9659","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1322",1042.8,0
"9660","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1323",1026.3,0
"9661","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1324",987.9,0
"9662","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1325",927.1,0
"9663","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1326",912.6,0
"9664","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1328",921.5,0
"9665","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1329",967.7,0
"9666","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1330",996.8,0
"9667","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1331",867.7,0
"9668","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1332",930.7,0
"9669","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1333",953.4,0
"9670","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1335",1001.9,0
"9671","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1336",904.6,0
"9672","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1337",1013.7,0
"9673","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1338",1202.3,1202.3
"9674","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1339",965.5,0
"9675","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1340",856.1,0
"9676","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1341",859.2,0
"9677","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1342",970.6,0
"9678","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"A1343",894.2,0
"9679","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1005",934.1,0
"9680","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1007",973.6,0
"9681","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1008",1091.6,0
"9682","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1009",1003.9,0
"9683","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1010",934,0
"9684","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1011",1064.2,0
"9685","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1012",915.9,0
"9686","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1014",1012.1,0
"9687","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1016",984.5,0
"9688","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1017",1060.2,0
"9689","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1018",835.5,0
"9690","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1019",1043.6,0
"9691","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1022",980.5,0
"9692","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1024",1216.5,1216.5
"9693","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1025",1038.7,0
"9694","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1026",1083.3,0
"9695","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1027",988.4,0
"9696","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1028",1081.9,0
"9697","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1029",967.1,0
"9698","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1030",1163.6,1163.6
"9699","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1031",1013.6,0
"9700","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1032",946.7,0
"9701","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1033",955.8,0
"9702","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1034",907.9,0
"9703","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1035",1133.7,1133.7
"9704","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1036",942.7,0
"9705","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1037",938,0
"9706","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1038",1079.4,0
"9707","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1039",958.6,0
"9708","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1040",905.9,0
"9709","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1041",1064.6,0
"9710","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1042",1171.8,1171.8
"9711","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1043",843.2,0
"9712","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1044",994.1,0
"9713","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1045",880.4,0
"9714","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1047",827.1,0
"9715","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1051",969.8,0
"9716","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1053",1024.8,0
"9717","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1054",946.2,0
"9718","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1055",958.1,0
"9719","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1056",1006,0
"9720","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1057",1037.4,0
"9721","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1058",1017,0
"9722","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1059",953.4,0
"9723","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1060",913.9,0
"9724","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1061",857.9,0
"9725","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1062",899.2,0
"9726","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1064",932.9,0
"9727","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1065",959.5,0
"9728","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1066",1000.3,0
"9729","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1067",913.9,0
"9730","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1068",986.8,0
"9731","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1069",986,0
"9732","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1070",1013,0
"9733","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1071",1051.7,0
"9734","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1072",933,0
"9735","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1073",1068.1,0
"9736","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1074",1123.2,1123.2
"9737","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1075",905.5,0
"9738","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1076",926,0
"9739","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1078",851.3,0
"9740","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1080",942.4,0
"9741","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1082",1095.9,1095.9
"9742","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T13",0.1,1,"B1083",996.7,0
